-8900	-11052
-39821	-39924
-9686	-17577
-12429	-17372
-34956	-36288
-16254	-29157
-38632	-39246
-2694	-39457
-25370	-38231
-30464	-32461
-11894	-17724
-3657	-39365
-38281	166
-32704	-40220
-3162	-19134
-32927	-38179
-20752	-32734
-5037	-31515
-32306	-38439
-40792	276
-8562	-8628
-3139	181
-27431	-28008
-2485	-39536
-37831	-39875
-31557	-38543
-26840	-38044
-3480	-40384
-29521	-37058
-5783	-11842
-3358	-41760
-26907	-36436
-40317	723
-29820	-38623
-32190	-41649
-24971	-33244
101	408
-13210	-24475
-37893	-39920
-34925	-40993
-15987	-27386
-3054	-3503
-16858	-35841
-29062	-31354
-32640	-37865
-6190	-6226
-38720	-40270
-15733	-24186
-33122	-34698
-27348	-31319
-29039	-29397
-4691	-5985
-16794	62
-29135	-30245
-11776	-12073
-15973	-17508
-36458	-37793
-35957	-39335
-29017	-29732
-34339	-36951
-35012	-35399
-6375	-25343
-6293	-13161
-40261	-40726
-33925	-34441
-20739	-31597
-5880	-36845
-36236	138
-18159	-31022
-27331	-29985
-37919	-37942
-39872	-40326
-16058	-24795
-1791	-17057
-3497	-26890
-21702	-22909
-1611	-19623
-10956	-11583
-2247	-40767
-38540	199
-35204	97
-9738	-11276
-12019	362
-17540	-30225
-11338	-11686
-39280	30
-32760	-38397
-11870	-11966
-20643	-30042
-11890	-17420
-40324	-40825
-2353	-40148
-2900	-40614
-38922	-40448
-24227	-25334
-3600	-40604
-5064	-12130
-38553	-39287
-25280	-32637
-3576	262
-18755	-39918
-25032	-25078
-12797	-18155
-10149	-25840
-12293	-12880
-3717	-39357
-3179	-24226
-10555	-34541
-38622	-39071
75	203
-8397	-14165
-2828	-3555
-27992	-28173
-33793	280
-3	-2658
-40228	693
-9337	-10059
-9147	-36063
-32887	-35581
-40191	-40632
-34234	-37723
-3203	-40620
-31037	-38847
-5481	-12135
-37868	-40487
-37897	-38650
-5944	-11535
-32878	-38714
-6306	-31357
-10246	-31288
-3121	-38111
-3433	-40142
-31433	-38241
-32409	-32603
-8851	-31225
-40138	-40162
-28887	-29044
-18103	-29289
-9627	-25014
439	741
-38340	-38950
-39614	590
-17769	-20799
-35110	-36086
-40065	-40638
-39116	77
-27117	-39179
-38723	-39128
47	265
-12372	-12461
-3413	-37937
-2830	-34206
-40130	-40255
-24481	-27520
-11727	-11907
-35455	-37065
-18944	-27759
-10012	-12964
-17317	-24866
-35093	-35265
-36815	-39463
-12420	-13053
-17798	151
-35109	-41337
149	482
-32665	-35143
-21353	-24713
-40229	466
-19047	-31639
-20756	553
-6058	-9966
-39592	354
-12176	-30947
-37968	-39055
-15706	-24357
-34794	-35351
-12987	-17376
-21393	-27120
-2127	-25202
-5673	-23583
-13059	-24014
-36250	-39968
-10775	-14321
-40437	56
-11772	-22740
-11915	-12239
-35137	-36112
-31282	-34823
53	80
-34957	-36104
-5900	240
-35258	-37114
-2205	-19179
-35912	-38453
-6237	-8355
-27557	-30814
-3374	-21194
-29637	-34745
-36866	-36892
-17117	-25174
-34945	839
-36322	-37486
-38772	-39100
-36862	-37638
-3244	-18151
-39212	-40144
-32594	-33133
-27600	-38442
-17383	-34229
-31393	-31645
-14672	-22338
-5950	-8887
-31073	-34551
-2136	-18070
-9050	-27700
-32893	-33100
-17634	-19042
-37608	297
-16891	-16892
-39439	-41272
-419	-477
-16435	-23989
-38415	-38490
-5612	-6369
-7791	-12116
-8761	-24868
-36264	-40428
-1556	-32699
-34252	-38618
-8187	-33310
-12215	-12454
-27862	-28014
-32382	-37832
-17160	-19729
-36701	-37213
-1812	-24151
-12488	-12592
-32652	-40206
-38594	-39459
-23519	214
-16649	-29444
-474	-622
-2490	-37183
-27791	-38726
-17966	-18902
-32406	-35887
-36356	-37649
-5507	-30905
-2360	-36834
-3008	-39729
-25240	-39407
-39838	-40634
-3303	140
-34942	-35881
-2321	-2444
-36580	-38831
-19789	-24847
-32325	-38752
-41081	796
-7187	-15994
-8873	-10131
-34391	518
-568	-15739
-13684	-24584
-38611	-38936
-18621	-24026
-5530	-13681
-1003	336
-36960	-38025
-3691	-40149
-9281	-14810
-32831	-40363
-17677	-29693
-3606	-19001
-35731	-36174
-39776	-41306
-2295	335
-16664	-17060
-9329	-15283
-29028	-38096
-21076	-24277
-31795	-32802
-12572	-14570
-32983	-35362
-2225	-9744
-12275	141
-35176	-41743
-16193	-19554
-6063	-9912
-14994	-25987
-28317	-33413
-12098	-15135
-3209	-39214
-33819	-38368
-9866	-10434
-2939	-3200
-7888	-16717
-3553	311
-13753	-23735
-23949	282
-19055	-31487
-28040	-35070
-17905	-24785
-34150	-37778
-31403	-36196
-2214	-35410
-31724	-35304
-20979	-23071
-39443	-39980
-32611	-37907
-31366	-34477
-23620	-24280
-35578	-41749
-35161	-35551
-32778	-41248
-12402	295
-18427	-27414
-27878	-39844
-24060	-34360
-11145	-11593
-38301	-40421
-1391	-24279
-8579	-15376
-31765	-36738
-7758	-11421
-1897	-16174
-3811	-32301
-32930	-33136
-20009	-39421
-35094	-35782
-39695	-40309
-24285	-30980
-3399	-35940
-574	-39032
-26167	-26207
-7154	-10611
-5460	-30931
-17472	-27897
-10741	-35634
-33047	330
-11984	-13693
-39516	-39942
-17150	-18054
-35530	-38686
-31264	625
-17621	-37956
-32647	-38591
-6404	-12684
-27484	-37031
-3561	-37958
-8964	-22072
-35408	87
-35317	-38000
-28270	-36690
-3003	-41097
-6352	-27996
-39177	-40438
-5529	-11761
-31801	-37460
-24680	794
-17179	-18141
-9595	-17826
-36426	-37786
-15579	-16282
-24441	-38598
-35146	-39509
-1687	-6206
-16728	-17922
-21821	462
-24526	835
-9803	-12883
-983	-34725
-3022	-35752
-2480	-39626
-5155	-13101
-3518	-38605
-8580	-30581
-28039	568
-25786	-41063
-29639	-36157
-19971	-40314
-32564	-41435
-35587	-38561
-37963	-40122
21	364
-32788	-36097
-6582	-13281
-1666	-24385
-2822	-17793
-5495	-9280
-32145	258
-11917	-12053
-35637	-40121
-29527	-29745
-417	-21693
-1344	-6643
-11019	-15483
-7241	-14957
-37115	-37816
-942	-10815
-6855	-24111
-16859	-21103
-27714	-39672
-32045	-39296
-2103	-25243
-40399	-40423
-35192	28
-29345	-29398
-12477	-27655
-31178	-38402
-3001	-3194
-4665	-8441
-3248	-40601
-17943	-24102
-12585	-13207
-17090	-17846
-15724	-36206
-32756	-38582
-38730	-40600
-3202	-38885
-6130	-17554
-1891	-10023
-5506	-13162
-18031	-25406
-3652	-37441
-32926	-38603
-27766	159
-37041	-37322
-30154	-32853
-24645	-32230
-8505	-15150
-3269	-31776
-5802	-31647
-35772	-39923
-29139	-38265
-32832	-37509
-30163	-33327
-1982	-39772
-5898	221
-37860	-41340
-35644	-40120
-3704	-32641
-1764	-40181
-35353	-35775
-32980	-41314
-3240	-29315
-2229	-12807
-3677	-32492
-35397	-37880
-6224	-14203
-3158	712
-15531	-35585
-20231	-39900
-17561	-23917
-1617	-3330
-34939	-35460
-34271	-39701
-12926	-26828
-16917	52
-39675	-40202
-3396	219
-24363	-24517
-38249	-39138
6	146
-2500	-41441
-34704	-39880
-3155	-40417
-10895	-13533
-12164	-13909
-32568	-40045
-7319	-11514
-25000	-25120
-32525	-32572
-37367	-37657
-12295	-16598
-6099	-11800
-36882	-38710
-36860	-37626
-18079	-24985
-2609	-39992
-37387	-40248
-5458	924
-36045	-36920
-12938	-27329
-32286	-40011
-34729	-40781
-37622	-39486
-38425	-39823
-18852	201
-19636	-20670
-18211	-38421
-36593	444
-32804	-35344
-40696	223
-9539	222
-5822	-24317
-16639	-27803
-7183	-17107
-36642	-40382
-33996	-39224
-35075	-38300
-35908	257
-24891	-25007
-9045	-9360
-29786	-31594
-5513	-38909
-20216	-20503
-29050	-33210
-16697	-31486
-12166	-27369
-11564	-12711
-39250	-39784
-6233	-12153
-9234	-27012
-32394	-39676
-32359	-37591
-28274	-36604
-35481	556
-35971	-39075
-32780	-39767
-33068	27
-28032	-41502
-37916	-38117
-3252	-8890
-33149	-35063
143	196
-26077	-33564
-17872	-24018
-24454	-24472
-20305	-24078
-3367	-35106
-34499	250
-5991	-12720
-11399	-13263
-3788	-16067
-13014	-38157
-37992	-38666
-3064	-35250
-32587	-37644
-17361	-33226
-20287	-20972
-20814	-25426
-38293	-38373
-1773	-23959
-18231	-32115
-1788	-18196
-35774	255
-15946	-34755
-9200	-12953
-36205	-37929
-36130	-40276
-7586	-10310
-40286	-40820
-35382	-35761
-6159	-24856
-1181	-40283
-12998	-13106
-9110	-19694
-38180	-39575
-36785	-38232
-17468	-41665
-2129	-39085
-824	-39585
-37153	-39294
-6281	-8652
-6188	-13022
-1875	-37819
-8753	-14966
-18040	-27333
-32757	-32964
-3164	-39199
-20586	-21384
-33010	-35469
-1665	-2260
-6351	-12045
-11740	-18364
-2006	-35422
-36852	-37349
-39369	111
-12476	-12865
-25761	-33379
-6157	-13015
-15573	-36544
-10754	-14762
-37175	-40197
-17379	-27404
-9879	-30807
-3388	-38305
-24382	-25319
-29197	-39442
-3449	-24203
-27743	-27786
-845	-32389
-31092	290
-4389	-7038
-17463	-29035
-3790	-5873
-28738	-30550
-31567	-40021
-12262	-12767
-19337	-20152
-8364	-15977
-16514	-23751
-456	-33865
-34919	-38118
-15919	-28838
-26160	-41381
-37790	-39204
-12230	-12345
-33090	-34930
-2022	-17597
-1316	-5626
-5857	-30407
-27944	-39176
93	433
-2408	-39831
-13017	-29656
-37562	-41050
-24533	-39431
-12753	-16601
-29448	-31009
-18034	-18037
-32703	-34816
-11712	-17970
-11304	-25937
-17244	-35401
-12371	-24335
-9822	-17270
-29211	-38940
-21689	-33117
-27539	-31206
-39470	-39613
-18006	-31071
-30779	-31392
-732	-40592
-40336	-41207
-34908	-37359
-37485	-41386
-17514	-24982
-28870	-37084
-25203	684
-35018	-39654
-30171	-30199
-20192	-34442
-40662	44
-36147	785
-35590	-39861
-31942	-36906
-35976	-38203
-16338	-25312
-17269	-25396
-3690	-39644
-41181	-41270
-38763	-39906
-39404	493
-24765	377
-38008	-41246
-16552	-41653
-29749	971
-12888	-35784
-37495	-38216
-7630	-33305
-14768	-18646
-3603	-37563
-34973	580
-4916	-13880
-2653	-37858
-28642	-39726
-2667	-21284
-3279	-23749
-37763	-39203
-18817	-32266
-15226	-15331
-17688	-21326
-28700	-29201
-10724	-35947
-40019	-40318
-37108	-37155
-12008	-29834
-12979	-31000
-37959	-40240
-9450	-31389
-6740	-11557
-5490	-12191
-23653	-30344
-27518	-29027
-38230	-41585
-5461	-6065
-32939	-33358
-30484	-38565
-25213	-38346
-1448	193
-29030	-31731
-6720	-13269
-33542	-40281
-4265	-5200
-12882	385
-3946	-7017
-5982	-8577
-38643	1440
-8218	-12595
-34862	523
-35477	-35875
-40594	78
-32573	-40471
-34310	483
-27665	-36191
-19162	-20850
-33278	709
-17829	-23745
-14041	-22994
-41015	-41496
-27419	-29263
-35152	-35305
-32825	-38583
-29166	-31285
-16272	-19099
-10166	-31065
-23935	-24163
-38751	490
-23901	-33093
-3504	-40321
-36201	-40364
-35633	-37297
-19883	-39724
-17211	-18064
-24597	-32503
-9295	-24904
-10647	-20943
-37171	-38984
-3153	-18833
-1755	-3377
-24320	-25010
-34981	-39957
-36102	-40075
-5601	-25227
-5638	-30161
-22830	-24412
-12012	-16978
-12703	-14977
-33015	-35713
-16729	-23795
-1836	-32814
-18750	-34337
-5943	-25638
-2584	-3278
-17471	-19365
-36592	-41362
-37233	-41691
-12396	-16052
-11747	441
-24967	-36040
-22219	425
-5422	-15036
-34998	-41712
-8842	-9600
-3852	-5926
-2728	-38546
-9422	-34987
-26753	-40799
-12556	1062
-5079	-13135
-4744	-14597
-16149	-28050
-9511	-27289
-17056	-23943
-12000	-16474
-2284	-2518
-31098	-34102
-17574	-25219
-40914	666
-17560	-24374
-3142	1308
-2617	-4028
-17158	-18391
-12650	815
-27525	-31235
-22517	-22623
-1472	-9157
-36996	-40514
-33082	-35281
-2285	-3512
-19270	-33298
-3766	-37802
-8021	-22567
-6060	-16426
-9876	-38736
-17033	900
-3135	1402
-32141	-36776
-12157	-12258
-16688	-36709
-32728	-35407
-21218	-34052
-1927	-32862
-5534	-12030
-10022	-12418
-37039	-37091
-20762	-21381
-12081	-12223
-27046	-32434
-6547	-25678
-27947	-28206
-21179	-35316
-2568	-34300
-12261	-12433
-1838	-31596
-20544	-35428
-1960	-33219
-39511	-40549
-3625	-40591
-8768	779
9	351
-5726	-12115
-1375	-21827
-35889	-39537
-8028	-16954
-38007	-38927
-19645	-23525
-39700	-39902
-5833	-10289
-39690	-40393
-27837	-29138
-34404	-36688
-2861	-41465
-4937	-14436
-29629	-41392
-34173	-37266
-2972	-39574
-28112	-29657
-19168	-39329
-9869	252
-16612	-17926
-40491	-40646
261	648
-32402	-38270
-7834	-11748
-12096	-12435
-29255	-30976
-16085	-25298
-37741	-39208
-29799	-31058
-25086	-34431
-1321	-27535
-39894	786
-40156	413
-34763	-36789
-28156	-35156
-2982	-32934
-19012	-31541
-37686	-40691
-14166	-14459
-29213	-30710
-2608	-20280
72	583
-40346	390
-34870	-35308
-35203	722
-11809	-19381
-3514	-36527
-35518	-40595
-2370	-2781
-40369	850
-5705	-18181
-31952	-38740
-571	-28080
-11958	-12738
-8698	-10990
-1172	-10212
-29651	-39562
-35446	-38875
-10056	-14766
-16870	-26521
-18165	-25309
-16037	36
-7103	-23148
-39448	-40153
-36766	-37465
-2705	-37599
-8462	-11582
-318	-37411
-4641	-8401
-12122	-12496
-1670	-2734
-29079	907
-28918	-30249
-35449	-38084
-20535	-33228
-12645	-18086
-17812	-24837
-3633	204
-10094	-25378
-32997	-38245
-8460	-17080
-29692	-33173
-28580	-37849
-31945	-37581
-12489	-31051
-7591	-8103
-10129	-16779
-38514	-40023
-12463	-12511
-11590	-30470
-17352	-17359
-26969	-28865
-38361	42
-8304	-23478
-32708	-40463
-8196	-13205
-23853	-37600
-23577	-27389
-3401	-35334
-12126	-12565
-15551	-17097
-2070	-39089
-32318	-39170
-26783	-31157
-40117	1118
-39598	-40550
105	392
-4891	-24614
-36605	156
-33193	-34622
-9005	-14953
-34995	479
-6403	-41029
-40014	-40750
-16397	-16589
-9801	-12169
-2661	-25173
-29169	-35368
-40198	-40639
-10024	-13744
-2020	-9932
-12893	-38324
-37017	-38625
-9064	-9601
-24959	-31748
-34952	-39993
-35711	-39553
-17803	-27281
-4470	-5019
-32208	-35241
-17009	-25096
-35395	-36551
-39889	-41652
-6329	-27953
74	531
-3516	-18408
-5676	-9745
-30887	-34963
-1406	-9356
-6891	-8459
